ant -f "C:\\Users\\Brendan Burns\\Documents\\GitHub\\MachineLearnGroup\\Clustering" -Dnb.internal.action.name=run run
init:
Deleting: C:\Users\Brendan Burns\Documents\GitHub\MachineLearnGroup\Clustering\build\built-jar.properties
deps-jar:
Updating property file: C:\Users\Brendan Burns\Documents\GitHub\MachineLearnGroup\Clustering\build\built-jar.properties
compile:
run:
Relation: data_banknote_authentication
File: banknote
Number examples: 1372
Number of attributes: 4 (Oops, it looked like 5 on UCI but they count the class)
Alg: DB_Scan
Length of dataFile 4
0.3434 0.12415 -0.28733 0.14654 
-4.1409 3.4619 -0.47841 -3.8879 
-1.3946 2.3134 -0.44499 -1.4905 
0.21431 -0.69529 0.87711 0.29653 
-1.8215 2.7521 -0.72261 -2.353 
0.39012 -0.14279 -0.031994 0.35084 
-1.8629 -0.84841 2.5377 0.097399 
-1.3066 0.25244 0.7623 1.7758 
-2.799 1.9679 -0.42357 -2.1125 
-1.2568 -1.4733 2.8718 0.44653 
-0.7351 1.7361 -1.4938 -1.1582 
-1.4446 2.1438 -0.47241 -1.6677 
-1.9423 0.3766 -1.2898 -0.82458 
-2.0336 -1.4092 1.1582 0.36507 
0.0040545 0.62905 -0.64121 0.75817 
-3.6085 3.3253 -0.51954 -3.5737 
-0.52645 -0.24832 -0.45613 0.41938 
-2.1668 1.5933 0.045122 -1.678 
-0.29858 2.4769 -2.9512 -0.66165 
-1.6176 1.0926 -0.35502 -0.59958 
-1.7697 3.4329 -1.2144 -2.3789 
-0.82601 2.9611 -1.2864 -1.4647 
-2.2214 -0.23798 0.56008 0.05602 
-2.2482 3.0915 -2.3969 -2.6711 
-0.21394 -0.68287 0.096532 1.1965 
-0.0012852 0.13863 -0.19651 0.0081754 
-3.3604 -0.32696 2.1324 0.6017 
0.66365 -0.045533 -0.18794 0.23447 
1.5904 2.2121 -3.1183 -0.11725 
-3.8167 5.1401 -0.65063 -5.4306 
-3.0265 -0.062088 0.68604 -0.055186 
-3.6817 3.2239 -0.69347 -3.4004 
0.31803 -0.99326 1.0947 0.88619 
0.88992 2.2638 -3.1046 -0.11855 
-1.979 3.2301 -1.3575 -2.5819 
-2.3797 -1.4402 1.1273 0.16076 
-3.3553 0.35591 2.6473 -0.37846 
-0.3481 -0.38696 -0.47841 0.62627 
-1.2792 2.1376 -0.47584 -1.3974 
-2.7264 3.9213 -0.49212 -3.6371 
-3.0731 -0.53181 2.3877 0.77627 
-1.6662 -0.30005 1.4238 0.024986 
-2.5724 -0.95602 2.7073 -0.16639 
-1.7063 2.7956 -2.378 -2.3491 
-0.98193 2.7956 -1.2341 -1.5668 
-2.1234 1.1815 -0.55552 -0.81165 
-2.8619 4.5193 -0.58123 -4.2629 
-2.0631 -1.5147 1.219 0.44524 
-0.64326 2.4748 -2.9452 -1.0276 
0.26517 2.4066 -2.8416 -0.59958 
0.24394 1.4733 -1.4192 -0.58535 
-2.1405 -0.16762 1.321 -0.20906 
-0.036127 1.525 -1.4089 -0.76121 
0.4283 -0.94981 -1.0731 0.3211 
-0.94255 0.039307 -0.24192 0.31593 
-0.17296 -1.1816 1.3818 0.7336 
-0.092194 0.39315 -0.32846 -0.13794 
-1.366 0.18416 0.90539 1.5806 
0.14329 -1.0885 1.0039 0.48791 
2.0177 1.7982 -2.9581 0.2099 
-1.6637 3.2881 -2.2701 -2.2224 
-2.4198 -0.24418 0.70146 0.41809 
1.4378 0.66837 -2.0267 1.0271 
0.26637 0.73252 -0.67891 0.03533 
-0.40951 -0.15521 0.060545 -0.088807 
-2.9146 4.0537 -0.45699 -4.0327 
-2.3629 -0.10554 1.9336 1.1358 
-1.4904 -2.2183 1.6054 0.89394 
-2.6864 -0.097265 0.61663 0.061192 
-2.0659 1.0512 -0.46298 -1.0974 
-2.121 -0.05588 1.949 1.353 
-1.4781 0.14277 -1.1622 -0.48579 
-1.5732 1.0636 -0.71232 -0.8388 
-1.2943 2.6735 -0.84085 -2.0323 
-0.24037 -1.7837 2.135 1.2418 
1.0194 1.1029 -2.3 0.59395 
-2.3142 -0.68494 1.9833 -0.44829 
0.6005 0.99945 -2.2126 0.097399 
1.3518 1.0595 -2.3437 0.39998 
-1.3414 -2.0776 2.8093 0.60688 
1.581 0.86909 -2.3138 0.82412 
-2.3211 3.166 -1.0002 -2.7151 
0.75896 0.29176 -1.6506 0.83834 
-0.89542 2.0279 -2.3652 -1.2746 
-0.59587 2.4811 -2.8673 -0.89828 
-3.8552 3.5219 -0.38415 -3.8608 
0.066129 2.4914 -2.9401 -0.62156 
-3.2051 -0.14279 0.97565 0.045675 
-0.83121 0.039307 0.05369 -0.23105 
-1.0116 -0.19038 -0.90597 0.003003 
-2.7723 3.2777 -0.9351 -3.1457 
-2.2183 -1.254 2.9986 0.36378 
-1.9555 0.20692 1.2473 -0.3707 
-1.9389 1.5706 0.045979 -1.122 
-1.1306 1.8458 -1.3575 -1.3806 
-2.0891 -0.48422 1.704 1.7435 
-0.41965 2.9094 -1.7859 -2.2069 
-3.0799 0.60836 2.7039 -0.23751 
-3.2778 1.8023 0.1805 -2.3931 
-2.899 -0.60424 2.6045 1.3776 
-0.82053 0.65181 -0.48869 -0.52716 
-1.0555 0.79459 -1.6968 -0.46768 
-3.5798 0.45937 2.3457 -0.45734 
-1.9725 2.8825 -2.3086 -2.3724 
-0.4294 -0.14693 0.044265 -0.15605 
-0.53072 -0.097265 -0.21793 1.0426 
-0.1269 -1.1505 -0.95138 0.57843 
-0.8734 -0.033118 -0.20165 0.55774 
-2.1802 3.3791 -1.2256 -2.6621 
-3.3125 0.10139 0.55323 -0.2957 
-3.551 1.8955 0.1865 -2.4409 
-4.1244 3.7909 -0.6532 -4.1802 
-2.2173 1.4671 -0.72689 -1.1724 
-2.1652 3.0211 -2.4132 -2.4241 
-2.0046 -0.49457 1.333 1.6543 
-2.4458 1.6285 -0.88541 -1.4802 
-2.0754 1.2767 -0.64206 -1.2642 
-3.9594 4.0289 -0.35845 -3.8957 
-3.38 -0.7077 2.5325 0.71808 
-0.75793 2.5349 -3.0464 -1.2629 
-2.3675 -0.43663 1.692 -0.43018 
-3.5359 0.30417 0.6569 -0.2957 
-0.62043 0.5587 -0.38587 -0.66423 
-2.5463 3.1101 -0.83228 -3.0358 
-2.4621 2.7645 -0.62578 -2.8573 
-3.3458 -0.50491 2.6328 0.53705 
-2.5919 -1.0553 3.8949 0.77757 
-1.4377 -1.432 2.1144 0.42067 
-2.1059 1.1815 -0.53324 -0.82716 
-0.49281 3.0605 -1.8356 -2.834 
-2.3277 1.4381 -0.82114 -1.2862 
-2.456 -0.24418 1.4041 -0.45863 
0.11032 1.9741 -3.3668 -0.65259 
0.50813 0.47799 -1.9804 0.57714 
0.7049 0.17174 -1.7859 0.36119 
-1.0941 2.3072 -2.5237 -1.4453 
1.3451 0.23589 -1.8785 1.3258 
-1.6029 -0.38903 1.62 1.9103 
1.3183 1.9017 -3.3111 0.065071 
-2.2811 -0.85669 2.7185 0.044382 
-0.69078 -0.50077 -0.35417 0.47498 
-1.5851 -2.1562 1.7082 0.9017 
-0.41645 0.32487 -0.33617 -0.36036 
-0.24745 1.9368 -2.4697 -0.80518 
-0.26654 -0.64562 -0.42014 0.89136 
-0.9607 2.6963 -3.1226 -1.3121 
Cluster # 6 
0.2346 -4.5152 2.1195 1.4448 
0.74428 -3.7723 1.6131 1.5754 
0.0031201 -4.0061 1.7956 0.91722 
-0.71494 -4.4448 2.2241 0.49826 
0.16358 -3.3584 1.3749 1.3569 
0.55298 -3.4619 1.7048 1.1008 
-0.60975 -4.002 1.8471 0.6017 
-0.89809 -4.4862 2.2009 0.50731 
-0.47465 -4.3496 1.9901 0.7517 
-0.36025 -4.449 2.1067 0.94308 
Cluster # 7 
4.0948 -2.9674 2.3689 0.75429 
3.8244 -3.1081 2.4537 0.52024 
3.9292 -2.9156 2.2129 0.30817 
2.7365 -5.0325 6.6608 -0.57889 
3.9899 -2.7066 2.3946 0.86291 
4.3398 -5.3036 3.8803 -0.70432 
3.4647 -3.9172 3.9746 0.36119 
4.1654 -3.4495 3.643 1.0879 
3.8962 -4.7904 3.3954 -0.53751 
2.4226 -4.5752 5.947 0.21507 
4.5645 -3.6275 2.8684 0.27714 
3.3397 -4.6145 3.9823 -0.23751 
3.7818 -2.8846 2.2558 -0.15734 
3.6941 -3.9482 4.2625 1.1577 
3.9479 -3.7723 2.883 0.019813 
2.877 -4.0599 3.6259 -0.32544 
4.6361 -2.6611 2.8358 1.1991 
3.0864 -2.5845 2.2309 0.30947 
4.0215 -2.7004 2.4957 0.36636 
3.1219 -3.137 1.9259 -0.37458 
3.1377 -4.1096 4.5701 0.98963 
3.7798 -3.3109 2.6491 0.066365 
3.5862 -3.0957 2.8093 0.24481 
4.3365 -3.584 3.6884 0.74912 
4.1197 -2.7956 2.0707 0.67412 
3.4626 -4.449 3.5427 0.15429 
5.0297 -4.9704 3.5025 -0.23751 
2.2634 -4.4862 3.6558 -0.61251 
4.5597 -2.4211 2.6413 1.6168 
4.0422 -4.391 4.7466 1.137 
4.0215 -2.1914 2.4648 1.1409 
4.6439 -3.3729 2.5976 0.55257 
3.3756 -4.0951 4.367 1.0698 
3.0934 -2.9177 2.2232 0.22283 
2.7161 -4.2006 4.1914 0.16981 
4.1529 -3.9358 2.8633 -0.017686 
2.2429 -4.1427 5.2333 -0.40173 
4.2406 -2.4852 1.608 0.7155 
4.65 -4.8297 3.4553 -0.25174 
3.6181 -3.7454 2.8273 -0.71208 
3.6922 -3.9585 4.3439 1.3517 
3.3669 -5.1856 3.6935 -1.1427 
4.5691 -4.4552 3.1769 0.0042961 
3.8023 -3.8696 4.044 0.95343 
3.583 -3.7971 3.4391 -0.12501 
4.0026 -3.5943 3.5573 0.26809 
3.866 -2.6383 1.9242 0.10645 
2.5503 -4.9518 6.3729 -0.41596 
3.0242 -3.3378 2.5865 -0.54785 
3.2697 -4.3414 3.6884 -0.29829 
3.0672 -4.4117 3.8238 -0.81682 
4.3846 -4.8794 3.3662 -0.029324 
3.4667 -4.0724 4.2882 1.5418 
4.6352 -3.0087 2.6773 1.212 
2.6463 -4.8152 6.3549 0.003003 
3.0333 -2.5928 2.3183 0.303 
4.6765 -3.3895 3.4896 1.4771 
3.482 -4.1634 3.5008 -0.078462 
3.9232 -3.2467 3.4579 0.83705 
4.6054 -4.0765 2.7587 0.31981 
3.9529 -2.3548 2.3792 0.48274 
3.9414 -3.2902 3.1674 1.0866 
3.9922 -4.4676 3.7304 -0.1095 
3.3577 -4.3062 6.0241 0.18274 
2.5698 -4.4076 5.9856 0.078002 
4.3848 -3.0729 3.0423 1.2741 
4.4295 -2.3507 1.7048 0.90946 
3.0632 -3.3315 5.1305 0.8267 
4.0552 -2.4583 2.2806 1.0323 
3.2403 -3.7082 5.2804 0.41291 
3.1887 -3.4143 2.7742 -0.2026 
4.2756 -2.6528 2.1375 0.94437 
3.8905 -2.1521 2.6302 1.1047 
4.068 -2.9363 2.1992 0.50084 
4.3239 -4.8835 3.4356 -0.5776 
3.7321 -3.884 3.3577 -0.0060486 
3.7522 -3.6978 3.9943 1.3051 
4.8906 -3.3584 3.4202 1.0905 
3.757 -5.4236 3.8255 -1.2526 
3.8846 -3.0336 2.5334 0.20214 
4.1927 -3.2674 2.5839 0.21766 
2.9571 -4.5938 5.9068 0.57196 
4.1038 -4.8069 3.3491 -0.49225 
4.2134 -2.806 2.0116 0.67412 
3.1541 -5.1711 6.5991 0.57455 
3.2585 -4.4614 3.8024 -0.15087 
4.1425 -3.6792 3.8281 1.6297 
4.364 -3.1039 2.3757 0.78532 
Cluster # 8 
2.0922 -6.81 8.4636 -0.60216 
1.8238 -6.7748 8.3873 -0.54139 
2.0051 -6.8638 8.132 -0.2401 
2.3678 -6.839 8.4207 -0.44829 
2.2123 -5.8395 7.7687 -0.85302 
1.8216 -6.4748 8.0514 -0.41855 
1.04 -6.9321 8.2888 -1.2991 
2.1526 -6.1665 8.0831 -0.34355 
2.1616 -6.8804 8.1517 -0.081048 
2.4486 -6.3175 7.9632 0.20602 
1.7747 -6.4334 8.15 -0.89828 
Cluster # 9 
-3.793 -12.7095 12.7957 -2.825 
-2.9672 -13.2869 13.4727 -2.6271 
-3.5801 -12.9309 13.1779 -2.5677 
-3.3863 -12.9889 13.0545 -2.7202 
-3.8858 -12.8461 12.7957 -3.1353 
-3.9411 -12.8792 13.0597 -3.3125 
-3.73 -12.9723 12.9817 -2.684 
Cluster # 10 
-3.0866 -6.6362 10.5405 -0.89182 
-3.1875 -7.5756 11.8678 -0.57889 
-3.6053 -5.974 10.0916 -0.82846 
-2.902 -7.6563 11.8318 -0.84268 
-3.5895 -6.572 10.5251 -0.16381 
-3.9297 -6.0816 10.0958 -1.0147 
-3.1128 -6.841 10.7402 -1.0172 
-3.6012 -6.5389 10.5234 -0.48967 
-3.5916 -6.2285 10.2389 -1.1543 
-3.1273 -7.1121 11.3897 -0.083634 
-3.2305 -7.2135 11.6433 -0.94613 
-3.3582 -7.2404 11.4419 -0.57113 
-2.8391 -6.63 10.4849 -0.42113 
Cluster # 11 
-3.8053 2.4273 0.6809 -1.0871 
-3.518 2.8763 0.1548 -1.2086 
-4.1429 2.7749 0.68261 -0.71984 
-3.4605 2.6901 0.16165 -1.0224 
-3.7747 2.5162 0.83341 -0.30993 
-4.7462 3.1205 1.075 -1.2966 
-4.9462 3.5716 0.82742 -1.4957 
-2.8833 1.7713 0.68946 -0.4638 
-4.4996 3.4288 0.56265 -1.1672 
-4.2932 3.3419 0.77258 -0.99785 
-3.2238 2.7935 0.32274 -0.86078 
-3.9172 2.6652 0.78886 -0.7819 
-2.7028 1.6327 0.83598 -0.091393 
-4.577 3.4515 0.66719 -0.94742 
-3.0193 1.7775 0.73745 -0.45346 
-4.0679 2.4955 0.79571 -1.1039 
-4.9447 3.3005 1.063 -1.444 
-3.9933 2.6218 0.62863 -1.1595 
-2.9786 2.3445 0.52667 -0.40173 
-4.0786 2.9239 0.87026 -0.65389 
Cluster # 12 
1.3638 -4.7759 8.4182 -1.8836 
1.9476 -4.7738 8.527 -1.8668 
1.5268 -5.5871 8.6564 -1.722 
1.5799 -4.7076 7.9186 -1.5487 
1.7257 -4.4697 8.2219 -1.8073 
1.742 -4.809 8.2142 -2.0659 
1.3419 -4.4221 8.09 -1.7349 
1.6032 -4.7863 8.5193 -2.1203 
1.4479 -4.8794 8.3428 -2.1086 
1.9572 -5.1153 8.6127 -1.4297 
Cluster # 13 
-6.2815 6.6651 0.52581 -7.0107 
-6.651 6.7934 0.68604 -7.5887 
-4.8861 7.0542 -0.17252 -6.959 
-5.119 6.6486 -0.049987 -6.5206 
-5.2049 7.259 0.070827 -7.3004 
-6.5773 6.8017 0.85483 -7.5344 
-5.2406 6.6258 -0.19908 -6.8607 
-5.9034 6.5679 0.67661 -6.6797 
-5.0301 7.5032 -0.13396 -7.5034 
-5.3012 7.3915 0.029699 -7.3987 
-5.525 6.3258 0.89768 -6.6241 
-6.3979 6.4479 1.0836 -6.6176 
-4.4779 7.3708 -0.31218 -6.7754 
-5.4414 7.2363 0.10938 -7.5642 
-4.8392 6.6755 -0.24278 -6.5775 
-6.7387 6.9879 0.67833 -7.5887 
-4.1479 7.1225 -0.083404 -6.4172 
Cluster # 14 
-0.78689 9.5663 -3.7867 -7.5034 
0.19081 9.1297 -3.725 -5.8224 
-0.7869 9.5663 -3.7867 -7.5034 
-0.2062 9.2207 -3.7044 -6.8103 
0.27451 9.2186 -3.2863 -4.8448 
0.25035 9.3262 -3.6873 -6.2543 
-0.2062 9.2207 -3.7044 -6.8103 
-0.2062 9.2207 -3.7044 -6.8103 
-0.12624 10.3216 -3.7121 -6.1185 
-0.7869 9.5663 -3.7867 -7.5034 
Cluster # 15 
0.5195 -3.2633 3.0895 -0.9849 
0.5195 -3.2633 3.0895 -0.9849 
0.5195 -3.2633 3.0895 -0.9849 
0.51947 -3.2633 3.0895 -0.98492 
0.5195 -3.2633 3.0895 -0.9849 
Cluster # 16 
0.2952 4.8856 -5.149 -6.2323 
0.7376 4.8525 -4.7986 -5.6659 
0.25943 5.0097 -5.0394 -6.3862 
0.89512 4.7738 -4.8431 -5.5909 
0.63655 5.2022 -5.2159 -6.1211 
0.81583 4.84 -5.2613 -6.0823 
0.6818 4.8504 -5.2133 -6.1043 
0.27331 4.8773 -4.9194 -5.8198 
1.2572 4.8731 -5.2861 -5.8741 
0.26877 4.987 -5.1508 -6.3913 
Cluster # 17 
-3.7503 -13.4586 17.5932 -2.7771 
-4.6338 -12.7509 16.7166 -3.2168 
-4.0025 -13.4979 17.6772 -3.3202 
-3.8203 -13.0551 16.9583 -2.3052 
-3.3793 -13.7731 17.9274 -2.0323 
-4.4861 -13.2889 17.3087 -3.2194 
-3.5985 -13.6593 17.6052 -2.4927 
-4.244 -13.0634 17.1116 -2.8017 
-4.4775 -13.0303 17.0834 -3.0345 
-3.6961 -13.6779 17.5795 -2.6181 
Cluster # 18 
-1.8554 -9.6035 7.7764 -0.97716 
-2.4349 -9.2497 8.9922 -0.50001 
-1.9966 -9.5001 9.682 -0.12889 
-2.4554 -9.0407 8.862 -0.86983 
-1.6001 -9.5828 9.4044 0.081882 
-2.9098 -10.0712 8.4156 -1.9948 
-2.5961 -9.349 9.7942 -0.28018 
-2.2083 -9.1069 8.9991 -0.28406 
-2.0545 -10.8679 9.4926 -1.4116 
-1.8076 -8.8131 8.7086 -0.21682 
-2.258 -9.3263 9.3727 -0.85949 
-2.6685 -10.4519 9.1139 -1.7323 
-1.8187 -9.0366 9.0162 -0.12243 
-2.4115 -9.1359 9.3444 -0.65259 
-1.5572 -9.8808 8.1088 -1.0806 
-1.7322 -9.2828 7.719 -1.7168 
-2.8267 -9.0407 9.0694 -0.98233 
-1.5449 -10.1498 9.6152 -1.2332 
-2.3299 -9.9532 8.4756 -1.8733 
-1.8391 -9.0883 9.2416 -0.10432 
-1.7713 -10.7665 10.2184 -1.0043 
-2.3221 -9.3304 9.233 -0.79871 
-1.7101 -8.7903 7.9735 -0.45475 
-2.0042 -9.3676 9.3333 -0.10303 
-1.48 -10.5244 9.9176 -0.5026 
-3.0 -9.1566 9.5766 -0.73018 
-2.7611 -10.5099 9.0239 -1.9547 
-2.9662 -10.3257 8.784 -2.1138 
-3.0986 -10.4602 8.9717 -2.3427 
-2.9138 -9.4711 9.7668 -0.60216 
-1.3968 -9.6698 9.4652 -0.34872 
Cluster # 19 
-3.5713 -12.4922 14.8881 -0.47027 
-4.5531 -12.5854 15.4417 -1.4983 
-4.211 -12.4736 14.9704 -1.3884 
-3.8483 -12.8047 15.6824 -1.281 
-4.0214 -12.8006 15.6199 -0.95647 
-4.4018 -12.9371 15.6559 -1.6806 
-3.2692 -12.7406 15.5573 -0.14182 
-3.4917 -12.1736 14.3689 -0.61639 
-3.1423 -13.0365 15.6773 -0.66165 
-3.506 -12.5667 15.1606 -0.75216 
Cluster # 20 
-4.0173 -8.3123 12.4547 -1.4375 
-4.3876 -7.7267 11.9655 -1.4543 
-3.7181 -8.5089 12.363 -0.95518 
-4.0218 -8.304 12.555 -1.5099 
-4.1958 -8.1819 12.1291 -1.6017 
-4.2887 -7.8633 11.8387 -1.8978 
-3.5637 -8.3827 12.393 -1.2823 
Cluster # 21 
0.32924 -4.4552 4.5718 -0.9888 
0.3292 -4.4552 4.5718 -0.9888 
0.3292 -4.4552 4.5718 -0.9888 
0.3292 -4.4552 4.5718 -0.9888 
0.3292 -4.4552 4.5718 -0.9888 
Cluster # 22 
-5.873 9.1752 -0.27448 -6.0422 
-6.5235 9.6014 -0.25392 -6.9642 
-6.0598 9.2952 -0.43642 -6.3694 
-5.4901 9.1048 -0.38758 -5.9763 
-6.3364 9.2848 0.014275 -6.7844 
-6.4247 9.5311 0.022844 -6.8517 
-5.3857 9.1214 -0.41929 -5.9181 
Cluster # 23 
-2.1786 -6.4479 6.0344 -0.20777 
-0.77288 -7.4473 6.492 0.36119 
-0.37013 -5.554 4.7749 1.547 
-1.9116 -6.1603 5.606 0.48533 
-1.9551 -6.9756 5.5383 -0.12889 
-1.5877 -6.6072 5.8022 0.31593 
-1.8219 -6.8824 5.4681 0.057313 
-1.5078 -7.3191 7.8981 1.2289 
-2.4835 -7.4494 6.8964 -0.64484 
-2.286 -5.4484 5.8039 0.88231 
-1.9983 -6.6072 4.8254 -0.41984 
-0.71868 -5.7154 3.8298 1.0233 
-1.239 -6.541 4.8151 -0.033204 
-1.7263 -6.0237 5.2419 0.29524 
-0.93587 -5.1008 4.5367 1.3866 
-1.4106 -7.108 5.6454 0.31335 
-0.81479 -5.7381 4.3919 0.3211 
-0.70867 -5.5602 4.0483 0.903 
-1.8969 -6.7893 5.2761 -0.32544 
-1.682 -6.8121 7.1398 1.3323 
-1.7976 -6.7686 6.6753 0.89912 
-1.6244 -6.3444 4.6575 0.16981 
-1.5252 -6.2534 5.3524 0.59912 
-1.6988 -7.1163 5.7902 0.16723 
-2.5665 -6.8824 7.5416 0.70774 
-1.6677 -7.1535 7.8929 0.96765 
-0.9854 -6.661 5.8245 0.5461 
-1.522 -6.6383 5.7491 -0.10691 
-2.4561 -4.5566 6.4534 -0.056479 
-1.8356 -6.7562 5.0585 -0.55044 
-2.5754 -5.6574 6.103 0.65214 
-1.5322 -5.0966 6.6779 0.17498 
-2.0962 -7.1059 6.6188 -0.33708 
-2.234 -7.0314 7.4936 0.61334 
-1.5228 -6.4789 5.7568 0.87325 
-1.8046 -6.8141 6.7019 1.1681 
-2.4824 -7.3046 6.839 -0.59053 
-2.3518 -4.8359 6.6479 -0.060358 
-0.90784 -7.9026 6.7807 0.34179 
-0.97325 -6.4168 5.6026 1.0323 
-2.2987 -5.227 5.63 0.91722 
-0.95923 -6.7128 4.9857 0.32886 
-1.0744 -6.3113 5.355 0.80472 
-1.8782 -6.5865 4.8486 -0.021566 
-1.0292 -6.3879 5.5255 0.79955 
-2.2918 -7.257 7.9597 0.9211 
-1.8343 -6.5907 5.6429 0.54998 
-2.7769 -5.6967 5.9179 0.37671 
-2.2617 -4.7428 6.3489 0.11162 
-0.62684 -6.301 4.7843 1.106 
-0.55355 -7.9233 6.7156 0.74394 
-1.7479 -5.823 5.8699 1.212 
-2.62 -6.8555 6.2169 -0.62285 
-1.5951 -6.572 4.7689 -0.94354 
-1.3887 -4.8773 6.4774 0.34179 
-2.7083 -6.8266 7.5339 0.59007 
-2.1241 -6.8969 5.5992 -0.47156 
-0.63298 -5.1277 4.5624 1.4797 
-1.8387 -6.301 5.6506 0.19567 
-2.5526 -7.3625 6.9255 -0.66811 
-1.7886 -6.3486 5.6154 0.42584 
-2.565 -5.7899 6.0122 0.046968 
-2.6406 -4.4159 5.983 -0.13924 
-0.72068 -6.7583 5.8408 0.62369 
-2.7908 -5.7133 5.953 0.45946 
-1.1005 -7.2508 6.0139 0.36895 
-1.7104 -4.778 6.2109 0.3974 
-1.5681 -7.2446 6.5537 -0.1276 
-1.1022 -5.8395 4.5641 0.68705 
-1.749 -6.332 6.0987 0.14266 
Cluster # 24 
-0.76794 3.4598 -3.4405 -3.4276 
-0.40857 3.0977 -2.9607 -2.6892 
0.11592 3.2219 -3.4302 -2.8457 
-0.77995 3.2322 -3.282 -3.1004 
-0.27068 3.2674 -3.5562 -3.0888 
-0.49081 2.8452 -3.6436 -3.1004 
-0.36506 2.8928 -3.6461 -3.0603 
-0.8172 3.3812 -3.6684 -3.456 
-0.55648 3.2136 -3.3085 -2.7965 
-0.36372 3.0439 -3.4816 -2.7836 
-0.89569 3.0025 -3.6067 -3.4457 
-0.28696 3.1784 -3.5767 -3.1896 
-0.28015 3.0729 -3.3857 -2.9155 
-0.8471 3.1329 -3.0112 -2.9388 
-0.70346 2.957 -3.5947 -3.1457 
-0.77848 3.4019 -3.4859 -3.5569 
-0.23356 3.2405 -3.0669 -2.7784 
-0.3489 3.1929 -3.4054 -3.1832 
0.062525 2.9301 -3.5467 -2.6737 
-0.87834 3.257 -3.6778 -3.2944 
Cluster # 25 
2.888 0.44696 4.5907 -0.24398 
2.0597 -0.99326 5.2119 -0.29312 
2.0911 0.94358 4.5512 1.234 
1.8994 0.97462 4.2265 0.81377 
2.2596 -0.033118 4.7355 -0.2776 
1.4578 -0.08485 4.1785 0.59136 
1.7496 -0.1759 5.1827 1.2922 
1.7317 -0.34765 4.1905 -0.99138 
1.941 0.46351 4.6472 1.0879 
2.0421 1.2436 4.2171 0.90429 
2.7659 0.66216 4.1494 -0.28406 
2.3969 0.23589 4.8477 1.437 
1.6472 0.48213 4.7449 1.225 
2.0153 0.43661 4.5864 -0.3151 
2.5068 1.1588 3.9249 0.12585 
2.0165 -0.25246 5.1707 1.0763 
2.1752 -0.8091 5.1022 -0.67975 
2.1721 -0.73874 5.4672 -0.72371 
2.0193 0.82356 4.6369 1.4202 
2.486 -0.99533 5.3404 -0.15475 
1.934 -9.2828E-6 4.816 -0.33967 
1.7748 -0.76978 5.5854 1.3039 
Cluster # 26 
1.6408 4.2503 -4.9023 -2.6621 
1.7425 3.6833 -4.0129 -1.7207 
0.53936 3.8944 -4.8166 -4.3418 
1.0637 3.6957 -4.1594 -1.9379 
1.3403 4.1323 -4.7018 -2.5987 
1.7331 3.9544 -4.7412 -2.5017 
2.2279 4.0951 -4.8037 -2.1112 
2.1943 4.5503 -4.976 -2.7254 
1.6799 4.2068 -4.5398 -2.3931 
1.2309 3.8923 -4.8277 -4.0069 
0.0096613 3.5612 -4.407 -4.4103 
0.33325 3.3108 -4.5081 -4.012 
1.296 4.2855 -4.8457 -2.9013 
0.60731 3.9544 -4.772 -4.4853 
1.4896 3.4288 -4.0309 -1.4259 
1.2279 4.0309 -4.6435 -3.9125 
1.1644 3.8095 -4.9408 -4.0909 
0.025013 3.3998 -4.4327 -4.2655 
0.6212 3.6771 -4.0771 -2.0711 
0.91315 3.3377 -4.0557 -1.6741 
0.59823 3.5012 -3.9795 -1.7841 
0.98296 3.4226 -3.9692 -1.7116 
0.84546 3.4826 -3.6307 -1.3961 
1.4501 3.6067 -4.0557 -1.5966 
0.96708 3.8426 -4.9314 -4.1323 
0.61652 3.8944 -4.7275 -4.3948 
0.47368 3.3605 -4.5064 -4.0431 
0.48797 3.5674 -4.3882 -3.8116 
0.90407 3.3708 -4.4987 -3.6965 
0.11686 3.735 -4.4379 -4.3741 
1.7875 4.78 -5.1362 -3.2362 
0.74521 3.6357 -4.4044 -4.1414 
0.64376 3.764 -4.4738 -4.0483 
2.3917 4.5565 -4.9888 -2.8987 
1.164 3.913 -4.5544 -3.8672 
0.67886 4.1199 -4.569 -4.1414 
0.52374 3.644 -4.0746 -1.9909 
1.208 4.0744 -4.7635 -2.6129 
1.5514 3.8013 -4.9143 -3.7483 
-0.071503 3.7412 -4.5415 -4.2526 
Cluster # 27 
1.3264 1.0326 5.6566 -0.41337 
1.3049 -0.15521 6.4911 -0.75346 
1.0987 0.6394 5.989 -0.58277 
1.5099 0.039307 6.2332 -0.30346 
0.94732 -0.57113 7.1903 -0.67587 
1.1518 1.3864 5.2727 -0.43536 
0.85574 0.0082678 6.6042 -0.53104 
0.88298 0.66009 6.0096 -0.43277 
1.143 0.83391 5.4552 -0.56984 
1.2262 0.89599 5.7568 -0.11596 
Cluster # 28 
-1.1313 1.9037 7.5339 1.022 
-1.6162 0.80908 8.1628 0.60817 
-1.3931 1.5664 7.5382 0.78403 
-1.1391 1.8127 6.9144 0.70127 
-1.6952 1.0657 8.8294 0.94955 
-1.7781 0.8546 7.1303 0.027572 
-1.2576 1.5892 7.0078 0.42455 
-1.7344 2.0175 7.7618 0.93532 
-1.1497 1.2954 7.701 0.62627 
-1.5055 0.070346 6.8681 -0.50648 
-1.3389 1.552 7.0806 1.031 
-1.5075 1.9224 7.1466 0.89136 
